상권_코드,resident_pop_2024,floating_pop_2024,estimated_sales_2024,resident_pop_2024_high25,resident_pop_2024_high10,resident_pop_2024_high50,floating_pop_2024_high25,floating_pop_2024_high10,floating_pop_2024_high50,estimated_sales_2024_high25,estimated_sales_2024_high10,estimated_sales_2024_high50,is_active_25,is_active_10,is_active_50,상권_코드_명
3110270,25744,8728491,6466060000,False,False,False,False,False,False,False,False,False,False,False,False,혜원여고
3110271,5216,1235199,2838453295,False,False,False,False,False,False,False,False,False,False,False,False,신내역 1번
3110272,79214,33011863,72402440661,True,False,True,True,False,True,True,False,True,True,False,True,신내1동주민센터
3110273,49056,17962503,24559175955,False,False,True,False,False,True,False,False,True,False,False,True,장스여성병원
3110274,145360,33791493,33688547994,True,True,True,True,False,True,False,False,True,True,False,True,서일대학교
3110275,19138,11594847,14991346130,False,False,False,False,False,False,False,False,False,False,False,False,하나은행 망우동지점
3110276,10974,1255247,480025550,False,False,False,False,False,False,False,False,False,False,False,False,신내IC북측
3110277,79190,29493780,17216923566,True,False,True,True,False,True,False,False,True,True,False,True,러스크서울병원
3110278,84810,26518044,33318920501,True,False,True,False,False,True,False,False,True,False,False,True,망우본동주민센터
3110280,15886,6046684,268060725,False,False,False,False,False,False,False,False,False,False,False,False,북정마을
3110281,23828,1827714,259923609,False,False,False,False,False,False,False,False,False,False,False,False,길상사
3110282,16576,1114466,3493554018,False,False,False,False,False,False,False,False,False,False,False,False,국민대학교앞
3110283,10984,3883346,8453419504,False,False,False,False,False,False,False,False,False,False,False,False,성북초등학교앞
3110284,30186,2307430,754772589,False,False,False,False,False,False,False,False,False,False,False,False,정릉북한산국립공원입구
3110285,43834,4105610,7011669745,False,False,True,False,False,False,False,False,False,False,False,False,홍대부중
3110286,57322,18071052,18034567741,False,False,True,False,False,True,False,False,True,False,False,True,한성대입구역 5번
3110287,37986,5719745,3478457171,False,False,True,False,False,False,False,False,False,False,False,False,정릉3동주민센터
3110288,40776,6883101,12033682467,False,False,True,False,False,False,False,False,False,False,False,False,동구여중
3110289,114424,32655367,6235103922,True,False,True,True,False,True,False,False,False,True,False,False,북한산보국문역 2번
3110290,29038,5037641,1371550212,False,False,False,False,False,False,False,False,False,False,False,False,북한산보국문역 1번
3110291,102186,57173820,24842807826,True,False,True,True,True,True,False,False,True,True,False,True,한성대입구역 3번
3110292,11420,7550740,4985188453,False,False,False,False,False,False,False,False,False,False,False,False,정릉역 2번
3110293,53238,37828270,23273094276,False,False,True,True,False,True,False,False,True,False,False,True,삼선중학교
3110294,149168,40455089,20556906140,True,True,True,True,False,True,False,False,True,True,False,True,서경대학교
3110295,108368,24792883,22679205733,True,False,True,False,False,True,False,False,True,False,False,True,정릉우체국
3110296,40920,21762410,17160219853,False,False,True,False,False,True,False,False,True,False,False,True,성신여대입구역 4번
3110297,141854,54975396,14274469414,True,True,True,True,True,True,False,False,False,True,True,False,경동고등학교
3110298,14522,7185045,179214167,False,False,False,False,False,False,False,False,False,False,False,False,솔숲어린이공원
3110299,72962,50759279,43640816877,False,False,True,True,True,True,False,False,True,False,False,True,정릉역 1번
3110300,87300,77742500,19858361222,True,False,True,True,True,True,False,False,True,True,False,True,삼선동주민센터
3110301,75744,36395966,9108479600,True,False,True,True,False,True,False,False,False,True,False,False,성신여대입구역 7번
3110302,45800,10229702,11016684410,False,False,True,False,False,False,False,False,False,False,False,False,보문역 8번
3110303,70424,35322553,8779137946,False,False,True,True,False,True,False,False,False,False,False,False,성신여대입구역 1번
3110304,35966,23836470,14262331933,False,False,False,False,False,True,False,False,False,False,False,False,보문역 4번
3110305,60136,50340578,14527185042,False,False,True,True,True,True,False,False,False,False,False,False,보문역 5번
3110306,24744,4023015,3323151357,False,False,False,False,False,False,False,False,False,False,False,False,미아초등학교
3110307,5378,17998490,3256185600,False,False,False,False,False,True,False,False,False,False,False,False,길음역 7번
3110308,25570,23862723,22006479336,False,False,False,False,False,True,False,False,True,False,False,False,길음역 8번
3110309,31822,8297662,1170504311,False,False,False,False,False,False,False,False,False,False,False,False,대광초등학교
3110312,32114,13909077,35062838171,False,False,False,False,False,False,False,False,True,False,False,False,안암역 2번
3110313,22588,37399109,58015592662,False,False,False,True,False,True,True,False,True,True,False,False,안암역 3번
3110314,23524,19091892,56286288945,False,False,False,False,False,True,True,False,True,False,False,False,종암경찰서
3110315,65980,37867934,18729758350,False,False,True,True,False,True,False,False,True,False,False,True,종암아이파크2차
3110316,99690,78277690,46836447590,True,False,True,True,True,True,False,False,True,True,False,True,숭곡초등학교
3110317,51126,16341731,15392443175,False,False,True,False,False,True,False,False,False,False,False,False,종암중학교
3110318,39184,26438982,16923528105,False,False,True,False,False,True,False,False,True,False,False,True,KT월곡지사
3110319,68428,30605827,33668558236,False,False,True,True,False,True,False,False,True,False,False,True,종암동주민센터
3110320,20408,5271977,5981495019,False,False,False,False,False,False,False,False,False,False,False,False,KB국민은행 종암동지점
3110322,62554,20918774,3176255200,False,False,True,False,False,True,False,False,False,False,False,False,장위1동주민센터
3110323,47726,36112476,10166782806,False,False,True,True,False,True,False,False,False,False,False,False,상월곡역 1번
3110325,74910,25742066,13867741129,True,False,True,False,False,True,False,False,False,False,False,False,장곡초등학교
3110326,30086,10324742,14679288,False,False,False,False,False,False,False,False,False,False,False,False,장위동성당
3110327,75852,29288682,25008517014,True,False,True,False,False,True,False,False,True,False,False,True,상월곡역 2번
3110328,47166,23397838,5759559752,False,False,True,False,False,True,False,False,False,False,False,False,상월곡역 3번
3110329,54714,12046818,5909493133,False,False,True,False,False,False,False,False,False,False,False,False,우리은행체육관
3110330,44872,21218988,8559406927,False,False,True,False,False,True,False,False,False,False,False,False,돌곶이역 1번
3110331,71174,30018142,24007339262,False,False,True,True,False,True,False,False,True,False,False,True,돌곶이역 8번
3110332,17444,5991760,3504380459,False,False,False,False,False,False,False,False,False,False,False,False,돌곶이역 3번
3110333,29230,20229177,17816696010,False,False,False,False,False,True,False,False,True,False,False,False,돌곶이역 5번
3110334,59814,48243498,11116806086,False,False,True,True,True,True,False,False,False,False,False,False,석관중앙교회
3110335,93520,34391101,68820747369,True,False,True,True,False,True,True,False,True,True,False,True,석계역 7번
3110336,49658,11271646,1540206722,False,False,True,False,False,False,False,False,False,False,False,False,석관고등학교
3110337,60600,11888952,11591133643,False,False,True,False,False,False,False,False,False,False,False,False,아카데미하우스
3110338,45838,4631341,894168,False,False,True,False,False,False,False,False,False,False,False,False,인수초등학교
3110339,802,638075,5190184490,False,False,False,False,False,False,False,False,False,False,False,False,국립4.19민주묘지
3110340,32606,7908799,1133834717,False,False,False,False,False,False,False,False,False,False,False,False,인수중학교
3110341,48742,6695365,20807739865,False,False,True,False,False,False,False,False,True,False,False,False,북한산우이역 2번
3110342,58416,25220858,1788128541,False,False,True,False,False,True,False,False,False,False,False,False,국립재활원
3110343,101082,21955711,3063039218,True,False,True,False,False,True,False,False,False,False,False,False,무너미어린이공원
3110344,23708,7987564,446739722,False,False,False,False,False,False,False,False,False,False,False,False,화계중학교
3110345,63208,16515597,23083912399,False,False,True,False,False,True,False,False,True,False,False,True,솔밭공원역 2번
3110346,26184,18122929,14261919952,False,False,False,False,False,True,False,False,False,False,False,False,4.19민주묘지역 2번
3110348,86764,50062263,9452150141,True,False,True,True,True,True,False,False,False,True,False,False,강북문화예술회관
3110349,23768,14319528,776097502,False,False,False,False,False,False,False,False,False,False,False,False,화계역 2번
3110350,62376,16344948,7093512468,False,False,True,False,False,True,False,False,False,False,False,False,가오리역 2번
3110351,65486,18314391,4399798093,False,False,True,False,False,True,False,False,False,False,False,False,수유북부시장옆
3110352,106962,39384357,19611114508,True,False,True,True,False,True,False,False,True,True,False,True,수유1동주민센터
3110353,48198,19684740,8836620439,False,False,True,False,False,True,False,False,False,False,False,False,수유동우체국
3110354,5664,2297795,5012700230,False,False,False,False,False,False,False,False,False,False,False,False,삼각산119안전센터
3110355,67810,35442596,19577162537,False,False,True,True,False,True,False,False,True,False,False,True,삼양사거리역 2번
3110356,70334,24943522,4325497578,False,False,True,False,False,True,False,False,False,False,False,False,덕수교
3110357,36186,26700029,6670174254,False,False,False,False,False,True,False,False,False,False,False,False,가오리역 1번
3110358,78418,26911249,2899051040,True,False,True,False,False,True,False,False,False,False,False,False,인수동 우편취급국
3110359,140942,30911157,9319778289,True,True,True,True,False,True,False,False,False,True,False,False,수유시장옆
3110360,87502,35722912,15550819955,True,False,True,True,False,True,False,False,False,True,False,False,수유초등학교
3110361,54186,24564721,4157150566,False,False,True,False,False,True,False,False,False,False,False,False,삼양사거리역 1번
3110362,117416,26820752,11069385591,True,False,True,False,False,True,False,False,False,False,False,False,우이천 계성교
3110363,20704,8038189,290768374,False,False,False,False,False,False,False,False,False,False,False,False,송천동주민센터
3110364,94770,41658147,17211005758,True,False,True,True,False,True,False,False,True,True,False,True,미아역 8번
3110365,105288,44797480,9501114041,True,False,True,True,False,True,False,False,False,True,False,False,미아역 5번
3110366,44826,15633244,8342714578,False,False,True,False,False,True,False,False,False,False,False,False,광산사거리
3110367,39392,34897691,17816314412,False,False,True,True,False,True,False,False,True,False,False,True,강북구청
3110368,79500,64612943,3477777499,True,False,True,True,True,True,False,False,False,True,False,False,송천초등학교
3110369,98228,32187009,33535762271,True,False,True,True,False,True,False,False,True,True,False,True,성신여대운정그린캠퍼스
3110370,65392,40994493,17781382186,False,False,True,True,False,True,False,False,True,False,False,True,도봉세무서
3110371,35670,19605697,18945371475,False,False,False,False,False,True,False,False,True,False,False,False,삼양입구사거리
3110372,62394,36738261,14154934175,False,False,True,True,False,True,False,False,False,False,False,False,강북중학교
3110373,74160,33329698,5126384469,False,False,True,True,False,True,False,False,False,False,False,False,수유역 2번
